virksomhedsRegistreringsId,ejerkreds_aktiv_92,ejerkreds_aktiv_94,virksomhedsoplysninger_21,virksomhedsoplysninger_22,virksomhedsoplysninger_25,virksomhedsoplysninger_24,virksomhedsoplysninger_23,virksomhedsoplysninger_20,ejerkreds_aktiv_10,ejerkreds_aktiv_31,ejerkreds_aktiv_96,ejerkreds_aktiv_47,ejerkreds_aktiv_12,ejerkreds_aktiv_48,ejerkreds_aktiv_50,ejerkreds_aktiv_49,ejerkreds_aktiv_1,ejerkreds_aktiv_130,ejerkreds_aktiv_129,ejerkreds_aktiv_128,ejerkreds_aktiv_127,ejerkreds_aktiv_6,ejerkreds_aktiv_25,ejerkreds_aktiv_26,ejerkreds_aktiv_80,ejerkreds_aktiv_102,ejerkreds_aktiv_78,ejerkreds_ny_32,ejerkreds_aktiv_34,virksomhedsoplysninger_55,virksomhedsoplysninger_54,sagsoplysninger_3,ejerkreds_ny_34,sagsoplysninger_2,sagsoplysninger_30,sagsoplysninger_36,target
4369,1,1,0.0,"-5,00e+06","-1,0e+06","1,23644444444444e-01","181,73333333333332",-500000.0,100000.0,8.0,9.0,15,3,5,5,4,6.0,0.0,0.0,0.0,0.0,217.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,True
4370,0,0,0.0,"-5,00e+06","-1,0e+06","4,22980000000000e-01","93,86000000000000",-500000.0,0.0,4.0,1.0,10,1,4,4,3,1.0,0.0,0.0,0.0,0.0,1049.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-7,0,2,True
4372,0,0,,,,,,,,,,1,2,1,1,1,,,,,,,"-25555,0000000000",-25555.0,,,2,,2.0,4,10,0,0,-12,0,2,True
4373,0,0,0.0,"-5,00e+06","-1,0e+06","1,40575000000000e-01","97,76750000000000",-500000.0,0.0,4.0,2.0,5,2,2,2,1,12.0,0.0,0.0,0.0,0.0,1519.0,"-25551,0000000000",-25551.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-13,0,2,False
4374,1,0,600000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","34,98000000000000",0.0,0.0,2.0,1.0,4,1,3,3,2,,,,,,,"-25548,0000000000",-25548.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-19,0,2,False
4375,1,1,800000.0,"-5,00e+06","-1,0e+06","5,31250000000000e-01","270,43000000000001",-500000.0,0.0,5.0,,7,1,4,4,3,46.0,5.0,1.0,0.0,0.0,337.0,"-25554,0000000000",-25554.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-13,0,2,True
4376,1,0,0.0,"-5,00e+06","-1,0e+06","3,33333333333333e-01","225,79333333333335",0.0,-50000.0,11.0,2.0,13,2,11,11,9,26.0,0.0,0.0,0.0,0.0,7.0,"-25728,5000000000",-25911.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-21,0,2,True
4377,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,09400000000000e-01","60,58000000000000",-500000.0,0.0,3.0,1.0,5,1,4,4,1,4.0,0.0,0.0,0.0,0.0,636.0,"-25541,0000000000",-25541.0,0.0,0.0,0,0.0,0.0,7,10,0,0,0,0,2,False
4378,0,0,0.0,"-5,00e+06","-1,0e+06","6,76333333333333e-02","28,39000000000000",-500000.0,0.0,3.0,2.0,6,1,2,2,2,8.0,0.0,0.0,0.0,0.0,366.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-2,0,2,False
4381,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,6,10,0,0,-19,0,2,False
4382,0,1,0.0,"-5,00e+06","-1,0e+06","1,02200000000000e-01","124,40500000000000",-500000.0,0.0,2.0,1.0,4,2,2,2,2,,,,,,,"-25564,0000000000",-25564.0,1.0,1.0,1,0.0,1.0,4,15,0,1,-3,0,1,False
4383,1,1,0.0,"-5,00e+06","-1,0e+06","3,94750000000000e-02","280,36000000000001",0.0,0.0,4.0,2.0,6,1,3,3,1,8.0,0.0,0.0,0.0,0.0,608.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-7,0,2,True
4384,0,0,0.0,"-5,00e+06","-1,0e+06","9,91600000000000e-01","45,71000000000000",-500000.0,0.0,1.0,1.0,3,1,2,2,1,,,,,,,"-25556,0000000000",-25556.0,1.0,1.0,0,0.0,0.0,4,10,0,0,0,0,2,True
4386,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25530,0000000000",-25530.0,,,1,,1.0,4,15,0,1,-37,0,1,False
4388,1,1,0.0,"-5,00e+06","-1,0e+06","3,48435000000000e-01","70,07894736842105",-500000.0,0.0,15.0,21.0,32,6,4,6,4,16.0,0.0,0.0,0.0,0.0,20.0,"-25523,0000000000",-25523.0,0.0,0.0,3,0.0,0.0,8,5,0,0,-44,0,2,False
4389,0,0,0.0,"-5,00e+06","-1,0e+06","5,54183333333333e-01","53,93000000000000",-500000.0,0.0,14.0,12.0,18,2,9,9,8,13.0,0.0,0.0,0.0,0.0,3.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-3,0,2,False
4390,0,0,-200000.0,"-5,00e+06","-1,0e+06","5,24333333333333e-02","16,04333333333333",-500000.0,0.0,3.0,2.0,6,1,2,2,1,13.0,0.0,0.0,0.0,0.0,20.0,"-25547,0000000000",-25547.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-20,0,2,False
4391,1,1,0.0,"-1,50e+07","-1,0e+06","6,81400000000000e-02","43,20700000000000",-500000.0,0.0,10.0,7.0,17,2,2,3,2,13.0,0.0,0.0,0.0,0.0,18.0,"-25535,0000000000",-25535.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,True
4392,0,0,0.0,"0,00e+00","-1,0e+06","5,00000000000000e-01","249,38000000000000",0.0,0.0,3.0,1.0,4,2,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,7,5,0,1,0,0,1,False
4393,0,0,-200000.0,"-5,00e+06","-1,0e+06","3,00900000000000e-01","91,69000000000000",-500000.0,0.0,1.0,1.0,3,1,2,2,2,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
4395,0,0,0.0,"-5,00e+06","-1,0e+06","2,01750000000000e-01","39,98500000000000",-500000.0,0.0,3.0,,4,1,2,2,1,13.0,0.0,0.0,0.0,0.0,5.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-5,0,2,False
4396,0,0,0.0,"-5,00e+06","-1,0e+06","2,60433333333333e-01","39,42666666666667",-500000.0,0.0,6.0,1.0,7,2,2,2,1,5.0,0.0,0.0,0.0,0.0,829.0,"-25460,0000000000",-25460.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-76,1,2,False
4399,1,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","411,50000000000000",0.0,0.0,1.0,,3,1,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,1.0,0,1.0,0.0,8,10,0,0,-3,0,2,False
4400,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","110,20000000000000",0.0,0.0,3.0,,3,2,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,0,2,False
4401,1,1,0.0,"-5,00e+06","-1,0e+06","3,32500000000000e-01","78,75866666666667",-500000.0,0.0,29.0,24.0,14,4,4,4,4,7.0,0.0,0.0,0.0,0.0,270.0,"-25493,5000000000",-25552.0,0.0,0.0,1,0.0,0.0,7,5,0,0,-132,0,2,False
4402,0,0,0.0,"-5,00e+06","-1,0e+06","5,00000000000000e-01","8,03000000000000",-500000.0,0.0,4.0,6.0,5,2,2,3,2,,,,,,,"-25534,0000000000",-25534.0,0.0,0.0,0,0.0,0.0,0,5,1,1,-33,0,1,False
4403,1,1,,,,,,,-50000.0,9.0,1.0,10,3,6,6,5,13.0,0.0,0.0,0.0,0.0,7.0,"-25666,3333333333",-25750.0,0.0,1.0,1,0.0,1.0,7,10,0,0,-8,0,2,True
4404,1,1,,,,,,,0.0,3.0,5.0,3,2,2,2,1,1.0,0.0,0.0,0.0,0.0,110.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,True
4405,1,1,-200000.0,"-5,00e+06","-1,0e+06","2,85944444444444e-01","25,62888888888889",-500000.0,0.0,3.0,10.0,12,3,2,3,2,1.0,0.0,0.0,0.0,0.0,28.0,"-25526,0000000000",-25526.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-31,0,2,False
4407,0,0,0.0,"-5,00e+06","-2,0e+06","2,94143750000000e-01","40,94000000000000",-500000.0,0.0,23.0,52.0,21,3,9,9,3,5.0,0.0,0.0,0.0,0.0,4.0,"-25785,0000000000",-26271.0,0.0,0.0,1,0.0,1.0,3,10,0,0,-23,1,2,False
4408,1,0,0.0,"-5,00e+06","-1,0e+06","2,75950000000000e-01","93,14666666666666",-500000.0,0.0,1.0,6.0,8,1,2,2,1,,,,,,,"-25556,0000000000",-25556.0,0.0,0.0,0,0.0,0.0,9,10,0,0,3,0,2,False
4409,1,1,0.0,"-2,00e+07","-2,0e+06","4,24336842105263e-01","25,52216216216216",-1000000.0,50000.0,12.0,30.0,27,3,2,2,1,13.0,0.0,0.0,0.0,0.0,11.0,"-25556,0000000000",-25556.0,0.0,0.0,0,0.0,0.0,8,10,0,0,0,0,2,False
4410,0,0,,,,,,,0.0,1.0,,2,2,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,1,0.0,1.0,2,5,0,0,-3,1,2,False
4412,0,0,,,,,,,0.0,1.0,,2,1,2,2,1,,,,,,,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-6,1,2,False
4413,0,0,-200000.0,"-5,00e+06","-1,0e+06","5,25166666666667e-01","35,63333333333333",-500000.0,0.0,1.0,3.0,5,1,2,2,1,,,,,,,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-10,0,2,False
4414,1,0,0.0,"-5,00e+06","-1,0e+06","2,94512500000000e-01","220,88499999999999",-500000.0,0.0,6.0,6.0,13,2,1,2,1,10.0,0.0,0.0,0.0,0.0,182.0,"-25524,0000000000",-25524.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-37,0,2,False
4415,1,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","108,12500000000000",0.0,0.0,1.0,2.0,4,1,2,2,1,,,,,,,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-10,0,2,False
4416,0,0,,,,,,,0.0,2.0,,3,1,3,3,1,,,,,,,"-25554,0000000000",-25554.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-13,0,2,False
4418,0,0,,,,,,,0.0,2.0,,3,1,3,3,2,,,,,,,"-25558,0000000000",-25558.0,0.0,0.0,0,0.0,0.0,1,10,0,0,-9,0,2,False
4419,0,1,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","2,33000000000000",0.0,0.0,12.0,1.0,9,2,6,6,6,2.0,0.0,0.0,0.0,0.0,704.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-1,0,2,False
4420,0,0,0.0,"-5,00e+06","-1,0e+06","2,50260000000000e-01","30,98000000000000",-500000.0,0.0,6.0,,7,1,2,2,2,13.0,0.0,0.0,0.0,0.0,151.0,"-25415,0000000000",-25415.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-152,0,2,False
4422,1,0,-200000.0,"-5,00e+06","-1,0e+06","1,96580000000000e-01","31,30400000000000",-500000.0,-100000.0,10.0,,20,3,5,5,4,36.0,0.0,0.0,0.0,0.0,182.0,"-25540,0000000000",-25540.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-27,0,2,False
4424,0,0,0.0,"-5,00e+06","-1,0e+06","6,91975000000000e-01","31,81750000000000",-500000.0,0.0,3.0,6.0,6,2,3,3,3,2.0,0.0,0.0,0.0,0.0,1055.0,"-25933,5000000000",-26349.0,0.0,0.0,0,0.0,0.0,7,10,0,0,0,0,2,False
4425,0,0,0.0,"-5,00e+06","-2,0e+06","9,87000000000000e-01","86,63000000000000",-500000.0,0.0,3.0,1.0,5,1,3,3,3,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,False
4426,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","59,19000000000000",0.0,0.0,1.0,,4,1,3,3,3,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-1,0,2,True
4427,0,1,,,,,,,0.0,2.0,,2,2,2,2,2,13.0,0.0,0.0,0.0,0.0,3.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,True
4428,1,1,0.0,"-5,00e+06","-1,0e+06","2,54650000000000e-01","67,77000000000001",-500000.0,0.0,6.0,12.0,5,3,1,1,1,1.0,0.0,0.0,0.0,0.0,631.0,"-25376,0000000000",-25376.0,0.0,0.0,0,0.0,0.0,1,5,0,0,-10,0,2,False
4429,0,0,,,,,,,0.0,1.0,,1,1,1,1,1,13.0,0.0,0.0,0.0,0.0,171.0,"-25414,0000000000",-25414.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-62,0,2,False
4431,1,1,0.0,"-5,00e+06","-1,0e+06","3,83100000000000e-01","167,08615384615385",-500000.0,0.0,8.0,7.0,15,1,1,1,1,13.0,0.0,0.0,0.0,0.0,68.0,"-25321,0000000000",-25321.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-74,0,2,False
4432,0,0,0.0,"-5,00e+06","-1,0e+06","1,06600000000000e-01","83,95666666666666",0.0,0.0,1.0,3.0,5,1,2,2,2,,,,,,,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-4,0,2,False
4433,1,0,600000.0,"-5,00e+06","-1,0e+06","3,31116666666667e-01","138,23800000000000",-500000.0,0.0,2.0,7.0,10,1,3,3,3,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
4434,1,1,0.0,"-5,00e+06","-1,0e+06","2,50000000000000e-01","324,56000000000000",0.0,0.0,2.0,3.0,6,1,1,1,1,15.0,0.0,0.0,0.0,0.0,2.0,"-25370,0000000000",-25370.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-11,0,2,True
4435,0,0,0.0,"-5,00e+06","-1,0e+06","5,72800000000000e-02","44,20400000000000",-500000.0,0.0,7.0,3.0,10,2,5,5,4,2.0,0.0,0.0,0.0,0.0,863.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,17,0,2,False
4436,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","37,68000000000000",0.0,0.0,4.0,4.0,4,2,2,2,2,,,,,,,"-25585,0000000000",-25585.0,0.0,0.0,0,0.0,0.0,0,5,1,1,18,0,1,False
4437,1,1,0.0,"-5,00e+06","-1,0e+06","1,62590000000000e-01","111,72400000000000",-500000.0,50000.0,10.0,2.0,11,2,1,2,1,18.0,0.0,0.0,0.0,0.0,66.0,"-25501,0000000000",-25501.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-66,0,2,False
4440,1,0,0.0,"-5,00e+06","-1,0e+06","1,45080000000000e-01","152,37799999999999",-500000.0,0.0,3.0,4.0,8,1,1,1,1,13.0,0.0,0.0,0.0,0.0,355.0,"-25376,0000000000",-25376.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-11,0,2,False
4441,0,0,0.0,"-5,00e+06","-1,0e+06","7,59300000000000e-01","52,18000000000000",0.0,0.0,2.0,1.0,3,2,2,2,2,,,,,,,"-25603,0000000000",-25603.0,0.0,0.0,0,0.0,0.0,3,5,0,1,36,0,1,False
4442,1,1,0.0,"-5,00e+06","-1,0e+06","1,72153191489362e-01","28,28361702127659",-500000.0,0.0,47.0,26.0,47,7,16,19,16,19.0,0.0,0.0,0.0,0.0,10.0,"-26360,5714285714",-27204.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-8,0,2,False
4443,0,0,0.0,"-5,00e+06","-2,0e+06","9,71266666666667e-01","4,20666666666667",-500000.0,0.0,5.0,5.0,4,2,2,2,2,10.0,0.0,0.0,0.0,0.0,916.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,2,10,0,0,-3,0,2,False
4444,0,0,0.0,"-5,00e+06","-1,0e+06","4,56933333333333e-01","38,92166666666667",-500000.0,0.0,10.0,1.0,11,2,2,2,2,19.0,0.0,0.0,0.0,0.0,21.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,3,10,0,0,0,0,2,False
4445,0,0,0.0,"-5,00e+06","-1,0e+06","1,43400000000000e-01","17,09000000000000",-500000.0,0.0,6.0,,5,2,1,1,1,9.0,0.0,0.0,0.0,0.0,1072.0,"-25416,0000000000",-25416.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-151,0,2,False
4446,1,1,0.0,"-5,00e+06","-1,0e+06","2,33496000000000e-01","65,30920000000000",-500000.0,350000.0,24.0,3.0,27,1,2,2,1,28.0,0.0,0.0,0.0,0.0,8.0,"-25280,0000000000",-25280.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-116,1,2,False
4447,0,0,,,,,,,0.0,3.0,,3,2,3,3,3,,,,,,,"-25592,0000000000",-25592.0,0.0,0.0,0,0.0,0.0,1,5,0,1,25,0,1,False
4448,1,1,-200000.0,"-5,00e+06","-1,0e+06","5,33521052631579e-01","47,65000000000000",-500000.0,-50000.0,19.0,2.0,20,1,2,2,2,24.0,4.0,1.0,0.0,0.0,131.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,7,10,0,0,0,0,2,False
4450,1,1,0.0,"-2,00e+07","-1,0e+06","2,84662162162162e-01","68,69485714285715",-500000.0,150000.0,26.0,25.0,26,3,3,3,3,28.0,1.0,1.0,0.0,0.0,70.0,"-25797,0000000000",-26275.0,0.0,1.0,0,0.0,0.0,8,10,0,0,-9,0,2,False
4451,0,0,0.0,"-5,00e+06","-1,0e+06","4,11440000000000e-01","10,53500000000000",-500000.0,0.0,7.0,4.0,10,3,5,5,2,1.0,0.0,0.0,0.0,0.0,124.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-4,0,2,True
4452,1,1,0.0,"-5,00e+06","-1,0e+06","2,43850000000000e-01","248,59000000000000",-500000.0,0.0,4.0,1.0,6,1,3,3,1,12.0,0.0,0.0,0.0,0.0,93.0,"-25560,0000000000",-25560.0,0.0,1.0,0,0.0,0.0,8,10,0,0,-3,0,2,False
4453,0,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","122,20999999999999",0.0,0.0,2.0,,3,1,2,2,2,4.0,0.0,0.0,0.0,0.0,1159.0,"-25548,0000000000",-25548.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,False
4454,0,0,0.0,"-5,00e+06","-1,0e+06","0,00000000000000e+00","12,15400000000000",-500000.0,0.0,4.0,1.0,5,2,1,1,1,2.0,0.0,0.0,0.0,0.0,364.0,"-25425,0000000000",-25425.0,0.0,0.0,0,0.0,0.0,6,5,1,1,-142,0,1,False
4455,1,1,0.0,"-5,00e+07",,"2,97025000000000e-01","268,62714285714287",,0.0,40.0,14.0,51,2,4,4,4,15.0,0.0,0.0,0.0,0.0,118.0,"-25368,0000000000",-25368.0,0.0,0.0,1,0.0,1.0,4,10,0,0,-199,0,2,False
4456,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,66000000000000e-02","50,91000000000000",-500000.0,0.0,1.0,2.0,4,1,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
4457,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","5,25000000000000",0.0,0.0,2.0,1.0,4,1,3,3,1,,,,,,,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-8,0,2,False
4458,0,1,0.0,"-5,00e+06","-1,0e+06","2,80466666666667e-01","74,67333333333333",-500000.0,50000.0,6.0,8.0,6,2,3,3,3,5.0,0.0,0.0,0.0,0.0,2262.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,1,2,False
4459,0,0,-200000.0,"-5,00e+06","-1,0e+06","1,54728571428571e-01","146,10857142857142",-500000.0,0.0,7.0,2.0,8,2,2,4,2,2.0,0.0,0.0,0.0,0.0,594.0,"-25493,0000000000",-25493.0,0.0,1.0,0,0.0,0.0,5,10,0,0,-8,1,2,False
4460,0,0,0.0,"-5,00e+06","-1,0e+06","3,98212500000000e-01","85,03500000000000",-500000.0,0.0,5.0,11.0,12,2,3,4,3,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,1,2,False
4463,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","443,89999999999998",0.0,0.0,2.0,,4,1,2,2,1,11.0,0.0,0.0,0.0,0.0,324.0,"-25558,0000000000",-25558.0,0.0,1.0,0,0.0,0.0,4,10,0,0,11,0,2,True
4464,0,0,0.0,"-5,00e+06","-1,0e+06","9,50000000000000e-04","12,69000000000000",-500000.0,0.0,4.0,,4,2,2,2,2,8.0,0.0,0.0,0.0,0.0,3613.0,"-25593,0000000000",-25593.0,0.0,0.0,0,0.0,0.0,6,5,0,1,26,0,1,False
4465,1,1,200000.0,"-5,00e+06","-1,0e+06","2,70566666666667e-01","184,55111111111111",-500000.0,200000.0,27.0,4.0,28,3,3,5,3,18.0,0.0,0.0,0.0,0.0,20.0,"-25411,0000000000",-25411.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-2,0,2,False
4466,0,0,,,,,,,0.0,1.0,,2,1,1,2,1,,,,,,,"-25511,0000000000",-25511.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
4467,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,8,15,0,1,-14,0,1,False
4471,0,0,-200000.0,"-5,00e+06","-1,0e+06","6,62200000000000e-01","72,05333333333333",-500000.0,0.0,8.0,,7,2,3,3,3,11.0,0.0,0.0,0.0,0.0,10.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,5,0,1,0,0,1,False
4472,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","488,88666666666671",0.0,0.0,3.0,1.0,4,2,1,1,1,11.0,0.0,0.0,0.0,0.0,957.0,"-25461,0000000000",-25461.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-106,0,2,True
4473,1,1,0.0,"-5,00e+06","-1,0e+06","7,81428571428571e-02","50,92285714285714",0.0,0.0,10.0,3.0,10,3,1,5,1,2.0,0.0,0.0,0.0,0.0,9.0,"-25520,0000000000",-25520.0,0.0,1.0,0,0.0,0.0,5,10,0,0,-37,0,2,True
4474,0,0,0.0,"-5,00e+06","-1,0e+06","2,85592307692308e-01","26,27615384615385",-500000.0,0.0,17.0,1.0,12,2,3,3,2,14.0,0.0,0.0,0.0,0.0,238.0,"-25549,0000000000",-25549.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-18,0,2,False
4475,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25590,0000000000",-25590.0,,,1,,1.0,4,15,0,1,23,0,1,False
4478,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","97,60000000000001",0.0,0.0,4.0,1.0,5,2,3,3,3,,,,,,,"-25787,0000000000",-26194.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-11,0,2,False
4479,1,1,0.0,"-5,00e+06","-1,0e+06","3,28892857142857e-01","178,35230769230770",-500000.0,50000.0,18.0,13.0,17,4,2,4,2,19.0,0.0,0.0,0.0,0.0,15.0,"-25497,0000000000",-25497.0,0.0,0.0,0,0.0,0.0,0,10,0,0,-70,0,2,False
4480,0,1,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","58,92000000000000",0.0,0.0,6.0,,5,3,3,3,3,11.0,0.0,0.0,0.0,0.0,173.0,"-25595,0000000000",-25595.0,0.0,1.0,0,0.0,0.0,4,5,0,1,28,0,1,False
4481,0,0,,,,,,,,,,1,3,1,1,1,,,,,,,"-26055,3333333333",-26579.0,,,3,,3.0,4,10,0,0,0,1,2,True
4482,0,0,0.0,"-5,00e+06","-1,0e+06","9,94066666666667e-01","250,86000000000001",-500000.0,0.0,3.0,5.0,5,2,2,2,2,11.0,0.0,0.0,0.0,0.0,3992.0,"-25696,0000000000",-25696.0,0.0,0.0,0,0.0,0.0,6,5,0,1,129,0,1,False
4483,0,1,0.0,"-5,00e+06","-1,0e+06","4,21200000000000e-01","695,10000000000002",0.0,0.0,7.0,1.0,6,2,4,4,3,,,,,,,"-25550,0000000000",-25550.0,0.0,1.0,0,0.0,0.0,9,10,0,0,-9,1,2,False
4484,1,1,0.0,"-5,00e+06","-1,0e+06","3,38700000000000e-01","84,80857142857143",-500000.0,0.0,4.0,11.0,11,2,6,6,6,7.0,3.0,1.0,0.0,0.0,373.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
4486,0,0,-200000.0,"-5,00e+06","-1,0e+06","7,09100000000000e-01","31,91000000000000",-500000.0,0.0,3.0,21.0,7,3,3,3,3,,,,,,,"-25966,3333333333",-26200.0,0.0,0.0,0,0.0,0.0,8,10,0,0,0,0,2,False
4487,1,1,0.0,"-5,00e+06","-1,0e+06","2,95000000000000e-02","35,44000000000000",-500000.0,0.0,10.0,10.0,6,2,3,3,1,10.0,0.0,0.0,0.0,0.0,12.0,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-10,0,2,False
4488,0,0,0.0,"-5,00e+06","-1,0e+06","5,00300000000000e-01","26,27000000000000",-500000.0,0.0,2.0,,3,1,2,2,2,6.0,0.0,0.0,0.0,0.0,7.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,False
4489,1,1,-200000.0,"-4,50e+07","-2,2e+07","3,37391139240506e-01","49,39670886075950",-7500000.0,0.0,112.0,2.0,58,7,5,5,4,33.0,9.0,1.0,0.0,0.0,27.0,"-25540,0000000000",-25540.0,0.0,0.0,2,0.0,0.0,3,5,0,0,-27,0,2,False
4490,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","4,67000000000000",0.0,0.0,1.0,,2,1,1,1,1,,,,,,,"-25471,0000000000",-25471.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-96,0,2,False
4491,0,0,0.0,"-5,00e+06","-1,0e+06","4,02906666666667e-01","177,75692307692307",-500000.0,0.0,6.0,36.0,15,2,2,3,2,16.0,0.0,0.0,0.0,0.0,794.0,"-25516,0000000000",-25516.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-51,0,2,True
4492,1,1,0.0,"-1,00e+07","-2,0e+06","2,97875000000000e-01","35,39219512195122",-500000.0,0.0,85.0,21.0,89,3,5,6,4,25.0,1.0,0.0,0.0,0.0,1.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-6,0,2,False
4494,1,1,0.0,"-5,00e+06","-1,0e+06","5,21714285714286e-02","89,97000000000000",-500000.0,0.0,8.0,3.0,8,2,4,4,4,9.0,0.0,0.0,0.0,0.0,2565.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,False
